sno,season,transect,tcode,eventDate,fielddate,tlength,verbatimIdentification,vernacularName,scientificName,taxonRank,taxonRemarks,verbatimCoordinateSystem,verbatimSRS,georeferenceRemarks,verbatimLongitude,verbatimLatitude,decimalLongitude,decimalLatitude,habitat,individualCount,occurrenceStatus,occurrenceRemarks
1378,monsoon,Attakatti - 1 hpb,at4,2011-11-14,14/11/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716265,1155887,76.9757152339478,10.4503953750877,forest,1,present,NA
1379,monsoon,Attakatti - 1 hpb,at4,2011-11-14,14/11/2011,6.7,scorpion,Scorpion,Scorpiones,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717144,1155643,76.9837281206482,10.4481400753691,forest,1,present,NA
1380,monsoon,Attakatti - 1 hpb,at4,2011-11-14,14/11/2011,6.7,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717361,1155433,76.9856976527223,10.4462295881517,forest,1,present,NA
1381,monsoon,Attakatti - 1 hpb,at4,2011-11-14,14/11/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717201,1155712,76.9842525891206,10.4487605207069,forest,1,present,NA
1382,monsoon,Attakatti - 1 hpb,at4,2011-11-14,14/11/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717080,1155843,76.9831551579897,10.449951483314,forest,2,present,NA
1383,monsoon,Attakatti - 1 hpb,at4,2011-11-14,14/11/2011,6.7,three striped palm squirrel,Three-striped palm squirrel,Funambulus palmarum,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716568,1156151,76.9784972924901,10.4527644952945,forest,1,present,NA
1384,monsoon,Attakatti - 1 hpb,at5,2011-11-17,17/11/2011,6.7,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717422,1155430,76.9862545129526,10.4461990050022,forest,1,present,NA
1385,monsoon,Attakatti - 1 hpb,at5,2011-11-17,17/11/2011,6.7,crab,Crabs,Decapoda,order,crustacea,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716714,1156343,76.9798415482873,10.4544916884709,forest,1,present,NA
1386,monsoon,Attakatti - 1 hpb,at5,2011-11-17,17/11/2011,6.7,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716984,1155793,76.9822756382368,10.4495049879341,forest,1,present,pit viper green
1387,monsoon,Attakatti - 1 hpb,at5,2011-11-17,17/11/2011,6.7,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716992,1155984,76.9823596428638,10.4512309596998,forest,1,present,pit viper green
1388,monsoon,Attakatti - 1 hpb,at5,2011-11-17,17/11/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716583,1155902,76.9786200207652,10.450512959972,forest,1,present,NA
1389,monsoon,Attakatti - 1 hpb,at5,2011-11-17,17/11/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716657,1156337,76.9793206831332,10.4544406864716,forest,1,present,coral snake
1390,monsoon,Attakatti - 1 hpb,at5,2011-11-17,17/11/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716711,1156343,76.9798141524202,10.4544918585633,forest,1,present,NA
1391,monsoon,Attakatti - 1 hpb,at6,2011-11-21,21/11/2011,6.7,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717029,1155790,76.9826863970165,10.4494753177039,forest,1,present,NA
1392,monsoon,Attakatti - 1 hpb,at6,2011-11-21,21/11/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717054,1155741,76.982911882119,10.4490309939097,forest,2,present,NA
1393,monsoon,Attakatti - 1 hpb,at7,2011-11-24,24/11/2011,6.7,crab,Crabs,Decapoda,order,crustacea,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717359,1155524,76.9856846133463,10.4470522382186,forest,1,present,NA
1394,monsoon,Attakatti - 1 hpb,at7,2011-11-24,24/11/2011,6.7,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717103,1155738,76.9833591671728,10.4490010959102,forest,1,present,NA
1395,monsoon,Attakatti - 1 hpb,at7,2011-11-24,24/11/2011,6.7,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717394,1155433,76.9859989981931,10.4462277129132,forest,1,present,NA
1396,monsoon,Attakatti - 1 hpb,at7,2011-11-24,24/11/2011,6.7,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717039,1156003,76.982789929219,10.4514000306723,forest,1,present,NA
1397,monsoon,Attakatti - 1 hpb,at7,2011-11-24,24/11/2011,6.7,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717359,1155524,76.9856846133463,10.4470522382186,forest,1,present,NA
1398,monsoon,Attakatti - 1 hpb,at8,2011-11-28,28/11/2011,6.7,calotes,Calotes,Calotes grandisquamis,species,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716958,1155904,76.9820445740459,10.4505097787794,forest,1,present,green grandisquamis
1399,monsoon,Attakatti - 1 hpb,at8,2011-11-28,28/11/2011,6.7,pill millipede,Pill millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717030,1155941,76.9827041871503,10.4508401312623,forest,1,present,NA
1400,monsoon,Attakatti - 1 hpb,at8,2011-11-28,28/11/2011,6.7,snake,Pitviper,Craspedocephalus,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717049,1155856,76.9828728174961,10.4500707483875,forest,1,present,pit viper green
1401,monsoon,Attakatti - 1 hpb,at9,2011-12-10,10/12/2011,6.7,calotes,Calotes,Calotes,genus,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716903,1155956,76.9815453035919,10.4509829209383,forest,1,present,green
1402,monsoon,Attakatti - 1 hpb,at9,2011-12-10,10/12/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717060,1155856,76.9829732673991,10.4500701240015,forest,1,present,brown
1403,monsoon,Attakatti - 1 hpb,at9,2011-12-10,10/12/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716626,1155887,76.9790118315769,10.4503749406972,forest,1,present,NA
1404,monsoon,Attakatti - 1 hpb,at10,2011-12-14,14/12/2011,6.7,gecko,Gecko,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716805,1155971,76.9806512419482,10.4511240623168,forest,1,present,NA
1405,monsoon,Attakatti - 1 hpb,at10,2011-12-14,14/12/2011,6.7,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716644,1156282,76.9791988183086,10.4539442842004,forest,1,present,NA
1406,monsoon,Attakatti - 1 hpb,at10,2011-12-14,14/12/2011,6.7,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716644,1156216,76.9791950392627,10.4533477172297,forest,1,present,NA
1407,monsoon,Attakatti - 1 hpb,at11,2011-12-17,17/12/2011,6.7,bonnet macaque,Bonnet macaque,Macaca radiata,species,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,716247,1155844,76.9755484037382,10.4500077197231,forest,1,present,NA
1408,monsoon,Attakatti - 1 hpb,at11,2011-12-17,17/12/2011,6.7,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717150,1155642,76.9837828537785,10.4481306958429,forest,2,present,NA
1409,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717875,1154053,76.9903119749812,10.433726748644,forest,1,present,NA
1410,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717554,1154278,76.9873937402727,10.4357787388415,forest,1,present,NA
1411,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,crab,Crabs,Decapoda,order,crustacea,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717864,1154217,76.9902209556824,10.4352097447379,forest,1,present,NA
1412,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,crab,Crabs,Decapoda,order,crustacea,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717410,1154553,76.9860945979622,10.4382726051462,forest,1,present,NA
1413,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717727,1153195,76.988911288891,10.4259798286947,forest,1,present,NA
1414,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,frog,Frog,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717661,1153392,76.9883199400907,10.4277642323097,forest,1,present,NA
1415,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717864,1154217,76.9902209556824,10.4352097447379,forest,1,present,NA
1416,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717364,1153774,76.985629884381,10.4312339384882,forest,1,present,NA
1417,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717474,1154045,76.9866498640419,10.4336772279599,forest,1,present,NA
1418,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717228,1153856,76.9843927319654,10.4319828404701,forest,1,present,NA
1419,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717560,1154021,76.9874337793257,10.4334554112155,forest,1,present,NA
1420,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717551,1154321,76.9873688141634,10.4361675801983,forest,1,present,NA
1421,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717667,1153365,76.9883731776722,10.4275198423666,forest,1,present,NA
1422,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717583,1153708,76.9876258390122,10.4306249417385,forest,1,present,NA
1423,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717537,1153939,76.9872190546957,10.4327155309924,forest,1,present,NA
1424,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717784,1154077,76.989482405914,10.4339488565208,forest,3,present,NA
1425,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717874,1154052,76.9903027862225,10.433717766686,forest,1,present,NA
1426,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717840,1154222,76.9900020909608,10.4352563042719,forest,1,present,NA
1427,monsoon,Waterfalls,wf1,2011-11-02,02/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717331,1154642,76.9853783178625,10.4390815499688,forest,1,present,NA
1428,monsoon,Waterfalls,wf2,2011-11-05,05/11/2011,5.2,glow worm,Glowworm,Lampyridae,family,insecta,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717681,1153329,76.9884989477051,10.4271936483259,forest,1,present,NA
1429,monsoon,Waterfalls,wf2,2011-11-05,05/11/2011,5.2,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717472,1154079,76.986633551727,10.4339846628906,forest,1,present,NA
1430,monsoon,Waterfalls,wf2,2011-11-05,05/11/2011,5.2,scorpion,Scorpion,Scorpiones,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717754,1154217,76.9892165085059,10.4352160011841,forest,1,present,NA
1431,monsoon,Waterfalls,wf2,2011-11-05,05/11/2011,5.2,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717741,1153163,76.9890372875487,10.4256897900512,forest,1,present,NA
1432,monsoon,Waterfalls,wf2,2011-11-05,05/11/2011,5.2,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717472,1154079,76.986633551727,10.4339846628906,forest,1,present,NA
1433,monsoon,Waterfalls,wf2,2011-11-05,05/11/2011,5.2,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717608,1154245,76.9878849395659,10.4354773882937,forest,1,present,NA
1434,monsoon,Waterfalls,wf2,2011-11-05,05/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717475,1154078,76.9866608883211,10.4339754536798,forest,1,present,NA
1435,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717860,1154218,76.990184487814,10.4352190111438,forest,1,present,NA
1436,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,centipede,Centipede,Chilopoda,class,chilopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717341,1154732,76.9854747950289,10.439894480251,forest,1,present,NA
1437,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,crab,Crabs,Decapoda,order,crustacea,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717348,1153836,76.9854873380397,10.4317952563006,forest,1,present,NA
1438,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,earthworm,Earthworm,Annelida,phylum,annelida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717499,1154016,76.9868764831281,10.4334136813415,forest,1,present,NA
1439,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,millipede,Millipede,Diplopoda,class,diplopoda,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717437,1153992,76.9863089659524,10.4332002687847,forest,1,present,NA
1440,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717210,1153821,76.9842263641912,10.431667500422,forest,1,present,NA
1441,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717535,1153914,76.9871993578522,10.4324896730412,forest,1,present,NA
1442,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717334,1154457,76.9853951023218,10.4374091890478,forest,1,present,NA
1443,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,mouse,Mouse,Muridae,family,mammalia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717509,1154458,76.9869931584768,10.4374082900333,forest,1,present,NA
1444,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,scorpion,Scorpion,Scorpiones,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717515,1154044,76.9870241903467,10.4336658608649,forest,1,present,NA
1445,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,scorpion,Scorpion,Scorpiones,order,arachnida,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717346,1154460,76.9855048514798,10.4374356244524,forest,1,present,NA
1446,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,shield tail,Shieldtail,Uropeltidae,family,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717366,1154452,76.9856870211567,10.4373621780978,forest,1,present,NA
1447,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717366,1153773,76.9856480895514,10.4312247861399,forest,1,present,NA
1448,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,snake,Snake,Squamata,order,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717451,1154082,76.9864419660816,10.4340129718499,forest,1,present,NA
1449,monsoon,Waterfalls,wf3,2011-11-08,08/11/2011,5.2,toad,Toad,Anura,order,amphibia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717437,1153992,76.9863089659524,10.4332002687847,forest,1,present,NA
1450,monsoon,Waterfalls,wf4,2011-11-11,11/11/2011,5.2,calotes,Calotes,Calotes versicolor,species,reptilia,UTM,EPSG:32643,Converted from UTM coordinates (grid 43 P of UTM Zone 43 N) to decimal degrees using QGIS,717882,1154215,76.9903852047495,10.4351906429709,forest,1,present,VERSICOLOR
