"Year","verbatimLocality","Fragment","Point","0-1m","1-2m","2-4m","4-8m","8-16m","16-24m","24-32m","over32m","VertStrata","CanopyHeight","CanopyOpenness","CanopyCover","CanopyOverlap","UC","MC","CC","Altitude","RfShrub","Coffee","Maesopsis","Strobilanthes","TotalShrub","Liana","Cane","Lantana","Bamboo","LeafLitter","CutTrees"
2019,"Injiparai","Injipara","IJPCQ03",0,0,1,0,1,0,0,0,2,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",65,"NA",0,"NA","NA",0.5,"NA"
2019,"Injiparai","Injipara","IJPCQ04",1,1,1,1,1,0,0,0,5,"NA",5,95,"NA","NA","NA","NA","NA","NA","NA","NA","NA",109,"NA",0,"NA","NA",0.5,"NA"
2019,"Injiparai","Injipara","IJPCQ05",1,1,1,0,1,1,1,0,6,"NA",2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",128,"NA",0,"NA","NA",3.5,"NA"
2019,"Injiparai","Injipara","IJPCQ06",0,1,1,0,1,1,0,0,4,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",67,"NA",0,"NA","NA",5.5,"NA"
2019,"Injiparai","Injipara","IJPCQ07",1,0,0,1,1,0,0,0,3,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",63,"NA",0,"NA","NA",3.5,"NA"
2019,"Injiparai","Injipara","IJPCQ08",1,1,1,1,1,1,0,0,6,"NA",3,97,"NA","NA","NA","NA","NA","NA","NA","NA","NA",48,"NA",0,"NA","NA",2.5,"NA"
2019,"Injiparai","Injipara","IJPCQ09",1,1,1,1,1,0,0,0,5,"NA",1,99,"NA","NA","NA","NA","NA","NA","NA","NA","NA",82,"NA",0,"NA","NA",0.5,"NA"
2019,"Injiparai","Injipara","IJPCQ10",1,1,1,0,0,1,0,0,4,"NA",0,100,"NA","NA","NA","NA","NA","NA","NA","NA","NA",73,"NA",0,"NA","NA",5,"NA"
2019,"Injiparai","Injipara","IJPCQ11",1,1,0,1,1,0,1,0,5,"NA",9,91,"NA","NA","NA","NA","NA","NA","NA","NA","NA",52,"NA",0,"NA","NA",2.5,"NA"
2019,"Injiparai","Injipara","IJPCQ12",1,1,1,1,1,1,0,0,6,"NA",6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",58,"NA",0,"NA","NA",4,"NA"
2002,"Injiparai","Injipara","IJPCQ1",1,0,0,1,0,0,0,0,2,8,27,73,"NA","NA","NA","NA",1110,"NA","NA","NA","NA",5,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ2",1,0,0,0,1,1,0,0,3,22,11,89,"NA","NA","NA","NA",1050,"NA","NA","NA","NA",1,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ3",1,1,0,0,0,0,0,0,2,2,26,74,"NA","NA","NA","NA",1100,"NA","NA","NA","NA",7,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ4",1,1,1,1,1,0,0,0,5,11,12,88,"NA","NA","NA","NA",1070,"NA","NA","NA","NA",10,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ5",1,0,0,0,1,1,0,0,3,20,24,76,"NA","NA","NA","NA",990,"NA","NA","NA","NA",3,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ6",1,1,0,0,1,0,0,0,3,16,16,84,"NA","NA","NA","NA",1040,"NA","NA","NA","NA",4,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ7",1,1,1,1,1,0,0,0,5,21,18,82,"NA","NA","NA","NA",1000,"NA","NA","NA","NA",12,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ8",1,1,0,1,1,1,0,0,5,20,17,83,"NA","NA","NA","NA",950,"NA","NA","NA","NA",10,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ9",1,1,1,0,1,1,0,0,5,30,10,90,"NA","NA","NA","NA",1000,"NA","NA","NA","NA",9,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ10",1,1,1,1,1,1,0,0,6,18,12,88,"NA","NA","NA","NA",1120,"NA","NA","NA","NA",22,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ11",1,1,1,1,1,0,0,0,5,12,5,95,"NA","NA","NA","NA",1200,"NA","NA","NA","NA",27,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ12",1,1,0,0,1,0,0,0,3,19,6,94,"NA","NA","NA","NA",1150,"NA","NA","NA","NA",15,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ13",1,1,1,1,1,0,0,0,5,20,5,95,"NA","NA","NA","NA",1200,"NA","NA","NA","NA",20,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ14",1,1,1,1,0,0,0,0,4,16,7,93,"NA","NA","NA","NA",1150,"NA","NA","NA","NA",17,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ15",1,1,1,1,1,0,0,0,5,14,8,92,"NA","NA","NA","NA",1100,"NA","NA","NA","NA",8,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ16",1,1,1,1,1,1,0,0,6,22,2,98,"NA","NA","NA","NA",1200,"NA","NA","NA","NA",19,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ17",1,1,1,1,1,0,0,0,5,20,1,99,"NA","NA","NA","NA",1150,"NA","NA","NA","NA",12,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ18",1,1,1,0,1,1,0,0,5,26,20,80,"NA","NA","NA","NA",1100,"NA","NA","NA","NA",16,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ19",1,1,1,1,1,0,0,0,5,20,0,100,"NA","NA","NA","NA",1050,"NA","NA","NA","NA",17,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ20",1,1,1,1,1,0,0,0,5,16,1,99,"NA","NA","NA","NA",950,"NA","NA","NA","NA",19,"Absent",0,"NA","Absent","NA",0
2002,"Injiparai","Injipara","IJPCQ21",1,1,0,0,1,1,1,0,5,22,22,78,"NA","NA","NA","NA",1100,"NA","NA","NA","NA",5,"Absent",0,"NA","Absent",3.5,0
2002,"Injiparai","Injipara","IJPCQ22",1,1,1,1,1,1,1,0,7,24,15,85,"NA","NA","NA","NA",1090,"NA","NA","NA","NA",10,"Absent",0,"NA","Absent",2.5,0
2002,"Injiparai","Injipara","IJPCQ23",1,1,1,1,1,0,0,0,5,14,16,84,"NA","NA","NA","NA",1080,"NA","NA","NA","NA",12,"Absent",0,"NA","Absent",3,0
2002,"Injiparai","Injipara","IJPCQ24",1,1,0,0,1,1,0,0,4,20,20,80,"NA","NA","NA","NA",1080,"NA","NA","NA","NA",14,"Absent",0,"NA","Absent",2,0
2002,"Injiparai","Injipara","IJPCQ25",1,1,1,1,1,0,0,0,5,10,12,88,"NA","NA","NA","NA",1070,"NA","NA","NA","NA",10,"Absent",0,"NA","Absent",2.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ1",1,1,1,1,0,0,0,0,4,8,9,91,"NA","NA","NA","NA",1065,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ2",1,0,0,1,0,0,0,0,2,8,14,86,"NA","NA","NA","NA",1060,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",3,0
2002,"Sankarankudi","Sankarankudi","SKPCQ3",1,0,0,1,1,1,1,1,6,35,38,62,"NA","NA","NA","NA",1065,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",4.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ4",1,1,0,1,1,1,1,0,6,30,15,85,"NA","NA","NA","NA",1060,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",0.4,0
2002,"Sankarankudi","Sankarankudi","SKPCQ5",1,1,1,0,0,0,0,0,3,22,5,95,"NA","NA","NA","NA",1070,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",1,0
2002,"Sankarankudi","Sankarankudi","SKPCQ6",1,1,1,0,0,0,0,0,3,26,18,82,"NA","NA","NA","NA",1070,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",1,0
2002,"Sankarankudi","Sankarankudi","SKPCQ7",1,1,0,0,0,1,1,0,4,26,22,78,"NA","NA","NA","NA",1075,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",3.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ8",1,1,0,0,0,1,1,0,4,32,12,88,"NA","NA","NA","NA",1080,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ9",0,0,0,1,1,1,1,1,5,34,16,84,"NA","NA","NA","NA",1085,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2,0
2002,"Sankarankudi","Sankarankudi","SKPCQ10",1,0,0,1,1,1,1,0,5,26,6,94,"NA","NA","NA","NA",1090,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",4,0
2002,"Sankarankudi","Sankarankudi","SKPCQ11",1,0,0,1,1,1,1,0,5,30,8,92,"NA","NA","NA","NA",1090,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",1.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ12",1,1,0,1,1,1,1,0,6,32,14,86,"NA","NA","NA","NA",1080,"NA","NA","NA","NA",0,"Absent",0,"NA","Absent",4.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ13",1,0,0,1,1,0,0,0,3,24,14,86,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ14",0,1,1,1,1,1,1,1,7,37,7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",4.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ15",1,1,0,0,1,1,1,0,5,30,14,86,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2,0
2002,"Sankarankudi","Sankarankudi","SKPCQ16",1,1,0,0,1,1,1,0,5,26,7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ17",1,1,1,0,0,1,1,0,5,31,4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",3.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ18",1,1,1,1,1,0,1,1,7,40,2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",3,0
2002,"Sankarankudi","Sankarankudi","SKPCQ19",1,1,0,0,0,1,1,1,5,36,6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2,0
2002,"Sankarankudi","Sankarankudi","SKPCQ20",1,1,0,0,0,0,1,1,4,34,45,55,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",1,0
2002,"Sankarankudi","Sankarankudi","SKPCQ21",1,1,1,0,0,1,1,0,5,32,6,94,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2,0
2002,"Sankarankudi","Sankarankudi","SKPCQ22",0,0,1,0,0,1,1,0,3,32,12,88,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",0.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ23",1,1,0,0,1,1,1,0,5,30,2,98,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",1,0
2002,"Sankarankudi","Sankarankudi","SKPCQ24",1,1,0,1,1,1,0,0,5,22,7,93,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",2.5,0
2002,"Sankarankudi","Sankarankudi","SKPCQ25",1,1,0,0,1,1,1,0,5,30,4,96,"NA","NA","NA","NA","NA","NA","NA","NA","NA",0,"Absent",0,"NA","Absent",3,0
2002,"SangliRoad","Sangli Road","SLPCQ1",1,0,0,0,1,1,0,0,3,22,"NA",95,"NA","NA","NA","NA",1060,"NA",0,"NA","NA",22,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ2",1,1,1,0,0,1,0,0,4,20,"NA",97.75,"NA","NA","NA","NA",1065,"NA",0,"NA","NA",36,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ3",1,1,1,1,1,0,1,0,6,14,"NA",96.75,"NA","NA","NA","NA",1085,"NA",0,"NA","NA",28,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ4",1,1,1,1,0,1,0,0,5,17.5,"NA",95.75,"NA","NA","NA","NA",1090,"NA",0,"NA","NA",24,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ5",1,1,1,1,0,0,1,1,6,16,"NA",90.25,"NA","NA","NA","NA",1110,"NA",0,"NA","NA",15,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ6",1,1,1,0,1,0,1,1,6,40,"NA",98.25,"NA","NA","NA","NA",1110,"NA",0,"NA","NA",20,"NA",0,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ7",1,0,1,0,0,1,1,0,4,25,"NA",95.25,"NA","NA","NA","NA",1090,"NA",0,"NA","NA",18,"NA",0,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ8",1,0,0,0,1,0,0,0,2,15,"NA",99,"NA","NA","NA","NA",1090,"NA",0,"NA","NA",13,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ9",1,1,1,1,1,0,1,0,6,30,"NA",93.5,"NA","NA","NA","NA",1060,"NA",0,"NA","NA",21,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ10",1,0,1,1,0,0,0,0,3,15,"NA",94.25,"NA","NA","NA","NA",1120,"NA",0,"NA","NA",14,"NA",0,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ11",1,1,0,0,1,0,0,0,3,15,"NA",98.5,"NA","NA","NA","NA",1150,"NA",0,"NA","NA",18,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ12",1,1,1,1,0,1,1,0,6,25,"NA",98.5,"NA","NA","NA","NA",1160,"NA",0,"NA","NA",36,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ13",1,1,0,0,1,0,0,0,3,24,"NA",98,"NA","NA","NA","NA",1160,"NA",0,"NA","NA",14,"NA",0,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ14",1,1,1,1,1,1,0,0,6,25,"NA",99.5,"NA","NA","NA","NA",1160,"NA",0,"NA","NA",19,"NA",0,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ15",1,1,0,1,1,0,1,1,6,33,"NA",94,"NA","NA","NA","NA",1140,"NA",0,"NA","NA",19,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ16",1,1,1,1,1,1,0,0,6,17,"NA",97.75,"NA","NA","NA","NA",1140,"NA",0,"NA","NA",33,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ17",1,1,0,1,1,1,0,0,5,8,"NA",99.5,"NA","NA","NA","NA",1150,"NA",0,"NA","NA",18,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ18",1,1,1,1,1,1,0,0,6,20,"NA",99.5,"NA","NA","NA","NA",1160,"NA",0,"NA","NA",21,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ19",1,1,1,1,1,1,0,0,6,20,"NA",99.25,"NA","NA","NA","NA",1160,"NA",0,"NA","NA",13,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ20",1,1,0,1,1,0,0,0,4,19,"NA",97.5,"NA","NA","NA","NA",1165,"NA",0,"NA","NA",24,"NA",0,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ21",1,1,1,1,0,1,1,0,6,25,"NA",98.25,"NA","NA","NA","NA",1110,"NA",0,"NA","NA",44,"NA",1,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ22",1,1,1,0,1,1,0,0,5,17,"NA",98,"NA","NA","NA","NA",1120,"NA",0,"NA","NA",32,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ23",1,1,0,0,1,1,1,0,5,27,"NA",99.75,"NA","NA","NA","NA",1130,"NA",0,"NA","NA",31,"NA",1,0,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ24",1,1,0,1,1,1,0,0,5,22,"NA",96.25,"NA","NA","NA","NA",1140,"NA",0,"NA","NA",26,"NA",0,1,0,"NA","NA"
2002,"SangliRoad","Sangli Road","SLPCQ25",1,1,1,1,1,1,1,0,7,30,"NA",98.5,"NA","NA","NA","NA",1145,"NA",0,"NA","NA",18,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ1",1,0,0,0,1,1,0,0,3,19.5,"NA",92,"NA","NA","NA","NA",940,"NA",0,"NA","NA",9,"NA",1,1,1,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ2",1,1,1,0,0,1,0,0,4,23,"NA",97.5,"NA","NA","NA","NA",940,"NA",0,"NA","NA",7,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ3",1,0,0,0,1,0,0,0,2,14.5,"NA",90.25,"NA","NA","NA","NA",945,"NA",0,"NA","NA",6,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ4",1,1,1,1,0,1,0,0,5,17.5,"NA",99.5,"NA","NA","NA","NA",945,"NA",0,"NA","NA",20,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ5",1,1,0,1,1,1,0,0,5,16.5,"NA",93.5,"NA","NA","NA","NA",950,"NA",0,"NA","NA",49,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ6",1,1,1,0,1,0,0,0,4,13.5,"NA",89.5,"NA","NA","NA","NA",945,"NA",0,"NA","NA",5,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ7",1,0,0,0,1,1,0,0,3,16.5,"NA",95.5,"NA","NA","NA","NA",940,"NA",0,"NA","NA",11,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ8",1,0,1,1,1,0,0,0,4,13,"NA",93,"NA","NA","NA","NA",947,"NA",0,"NA","NA",23,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ9",1,1,0,0,1,1,0,0,4,20,"NA",96.5,"NA","NA","NA","NA",947,"NA",0,"NA","NA",15,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ10",1,1,1,0,0,1,0,0,4,18,"NA",95.75,"NA","NA","NA","NA",940,"NA",0,"NA","NA",11,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ11",1,1,0,0,0,0,0,0,2,8,"NA",59.5,"NA","NA","NA","NA",947,"NA",0,"NA","NA",8,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ12",1,0,0,0,1,1,0,0,3,15.5,"NA",44.5,"NA","NA","NA","NA",920,"NA",0,"NA","NA",14,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ13",1,1,1,1,0,0,0,0,4,8,"NA",98.5,"NA","NA","NA","NA",930,"NA",0,"NA","NA",9,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ14",1,1,1,1,1,0,0,0,5,15,"NA",86,"NA","NA","NA","NA",930,"NA",0,"NA","NA",6,"NA",1,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ15",1,1,0,0,1,1,0,0,4,18,"NA",99,"NA","NA","NA","NA",925,"NA",0,"NA","NA",4,"NA",0,0,1,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ16",1,1,0,0,1,0,0,0,3,12,"NA",90,"NA","NA","NA","NA",930,"NA",0,"NA","NA",8,"NA",1,1,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ17",1,1,1,1,1,1,0,0,6,17.5,"NA",92,"NA","NA","NA","NA",935,"NA",0,"NA","NA",23,"NA",1,1,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ18",1,1,1,1,1,1,0,0,6,19,"NA",100,"NA","NA","NA","NA",955,"NA",1,"NA","NA",15,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ19",1,1,1,1,1,1,0,0,6,16,"NA",98.25,"NA","NA","NA","NA",955,"NA",1,"NA","NA",17,"NA",0,1,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ20",1,1,1,1,1,0,0,0,5,12.5,"NA",93.75,"NA","NA","NA","NA",955,"NA",0,"NA","NA",18,"NA",0,1,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ21",1,1,0,0,0,1,0,0,3,19,"NA",92,"NA","NA","NA","NA",945,"NA",0,"NA","NA",13,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ22",1,1,1,0,0,1,0,0,4,19,"NA",91,"NA","NA","NA","NA",945,"NA",0,"NA","NA",11,"NA",0,0,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ23",1,1,0,0,1,1,1,1,6,18.5,"NA",92.75,"NA","NA","NA","NA",945,"NA",0,"NA","NA",18,"NA",1,1,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ24",1,0,0,0,1,0,0,0,2,10,"NA",68.75,"NA","NA","NA","NA",940,"NA",0,"NA","NA",7,"NA",1,1,0,"NA","NA"
2002,"Kalyanapandal","Kalyanapandal","KPPCQ25",1,1,1,1,0,0,0,0,4,12,"NA",90.5,"NA","NA","NA","NA",930,"NA",0,"NA","NA",8,"NA",0,0,0,"NA","NA"
2019,"Selaliparai2","Selaliparai 2","SEL2PLOT",1,1,1,0,0,1,0,0,4,22,10,90,"NA","NA","NA","NA",1050,"NA","NA","NA","NA",6.0318578948924,"NA","NA","NA","NA","NA","NA"
