"Year","verbatimLocality","Fragment","Point_name","pointID","Tree_no","verbatimIdentification","scientificName","nativeAlien","kingdom","phylum","Distance_eff","Girth_eff","locationRemarks","SpCode","TreeHeight","identificationRemarks","occurrenceRemarks"
2019,"Pannimade","Pannimade","PAPCQ24","2019_PAPCQ24","T1","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",3.51,36.5,"PNMD","NA",12,"Photo=NA | Description=NA","Stem_girths_cm=36.5"
2019,"Pannimade","Pannimade","PAPCQ24","2019_PAPCQ24","T2","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",4.32,205.0,"PNMD","NA",36.5,"Photo=NA | Description=NA","Stem_girths_cm=205"
2019,"Pannimade","Pannimade","PAPCQ24","2019_PAPCQ24","T3","Glochidion malabarica","Phyllanthus assamicus","Native","Plantae","Tracheophyta",0.90,37.0,"PNMD","NA",10.5,"Photo=NA | Description=NA","Stem_girths_cm=37"
2019,"Pannimade","Pannimade","PAPCQ24","2019_PAPCQ24","T4","Homalium sp1","Homalium","Native","Plantae","Tracheophyta",5.63,110.0,"PNMD","NA",15,"Photo=NA | Description=NA","Stem_girths_cm=110"
2019,"Pannimade","Pannimade","PAPCQ25","2019_PAPCQ25","T1","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",10.88,48.5,"PNMD","NA",13,"Photo=NA | Description=NA","Stem_girths_cm=48.5"
2019,"Pannimade","Pannimade","PAPCQ25","2019_PAPCQ25","T2","Dimocarpus longan","Dimocarpus longan","Native","Plantae","Tracheophyta",2.90,130.0,"PNMD","NA",17.5,"Photo=NA | Description=NA","Stem_girths_cm=130"
2019,"Pannimade","Pannimade","PAPCQ25","2019_PAPCQ25","T3","Persea macrantha","Machilus macranthus","Native","Plantae","Tracheophyta",1.67,165.0,"PNMD","NA",19.5,"Photo=NA | Description=NA","Stem_girths_cm=165"
2019,"Pannimade","Pannimade","PAPCQ25","2019_PAPCQ25","T4","Persea macrantha","Machilus macranthus","Native","Plantae","Tracheophyta",3.01,49.0,"PNMD","NA",12,"Photo=NA | Description=NA","Stem_girths_cm=49"
2019,"Andiparai","Andiparai","ANPCQ01","2019_ANPCQ01","T1","Aphanamixis polystachya","Aphanamixis polystachya","Native","Plantae","Tracheophyta",2.93,174.0,"ANDP","NA",2.5,"Photo=NA | Description=NA","Stem_girths_cm=174"
2019,"Andiparai","Andiparai","ANPCQ01","2019_ANPCQ01","T2","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",4.73,51.7,"ANDP","NA",6.5,"Photo=NA | Description=NA","Stem_girths_cm=42, 26, 11, 10.5"
2019,"Andiparai","Andiparai","ANPCQ01","2019_ANPCQ01","T3","Thottea silliquosa","Thottea siliquosa","Native","Plantae","Tracheophyta",3.13,33.9,"ANDP","NA",4,"Photo=NA | Description=NA","Stem_girths_cm=11, 10, 13, 13, 13, 15.5, 7, 7, 9"
2019,"Andiparai","Andiparai","ANPCQ01","2019_ANPCQ01","T4","Syzygium densiflora","Syzygium densiflorum","Native","Plantae","Tracheophyta",4.03,324.0,"ANDP","NA",27.5,"Photo=NA | Description=NA","Stem_girths_cm=324"
2019,"Andiparai","Andiparai","ANPCQ02","2019_ANPCQ02","T1","Litsea floribunda","Litsea floribunda","Native","Plantae","Tracheophyta",2.52,33.0,"ANDP","NA",7.5,"Photo=NA | Description=NA","Stem_girths_cm=33"
2019,"Andiparai","Andiparai","ANPCQ02","2019_ANPCQ02","T2","Elaeocarpus tuberculatus","Elaeocarpus tuberculatus","Native","Plantae","Tracheophyta",0.95,134.0,"ANDP","NA",22.5,"Photo=NA | Description=NA","Stem_girths_cm=134"
2019,"Andiparai","Andiparai","ANPCQ02","2019_ANPCQ02","T3","Ormosia travancorica","Ormosia travancorica","Native","Plantae","Tracheophyta",5.50,119.5,"ANDP","NA",17.5,"Photo=NA | Description=NA","Stem_girths_cm=119.5"
2019,"Andiparai","Andiparai","ANPCQ02","2019_ANPCQ02","T4","Mastixia arborea","Mastixia arborea","Native","Plantae","Tracheophyta",1.32,266.0,"ANDP","NA",26.5,"Photo=NA | Description=NA","Stem_girths_cm=266"
2019,"Andiparai","Andiparai","ANPCQ03","2019_ANPCQ03","T1","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",5.22,139.0,"ANDP","NA",9.5,"Photo=NA | Description=NA","Stem_girths_cm=18, 10, 67, 120"
2019,"Andiparai","Andiparai","ANPCQ03","2019_ANPCQ03","T2","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",2.90,60.0,"ANDP","NA",11,"Photo=NA | Description=NA","Stem_girths_cm=60"
2019,"Andiparai","Andiparai","ANPCQ03","2019_ANPCQ03","T3","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",8.35,99.0,"ANDP","NA",10.5,"Photo=NA | Description=NA","Stem_girths_cm=99"
2019,"Andiparai","Andiparai","ANPCQ03","2019_ANPCQ03","T4","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",7.04,63.0,"ANDP","NA",8.5,"Photo=NA | Description=NA","Stem_girths_cm=63"
2019,"Andiparai","Andiparai","ANPCQ04","2019_ANPCQ04","T1","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",3.58,49.0,"ANDP","NA",6.5,"Photo=NA | Description=NA","Stem_girths_cm=49"
2019,"Andiparai","Andiparai","ANPCQ04","2019_ANPCQ04","T2","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",2.16,33.0,"ANDP","NA",8,"Photo=NA | Description=NA","Stem_girths_cm=33"
2019,"Andiparai","Andiparai","ANPCQ04","2019_ANPCQ04","T3","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",2.05,171.0,"ANDP","NA",24.5,"Photo=NA | Description=NA","Stem_girths_cm=171"
2019,"Andiparai","Andiparai","ANPCQ04","2019_ANPCQ04","T4","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",3.95,97.2,"ANDP","NA",15,"Photo=NA | Description=NA","Stem_girths_cm=68, 69.5"
2019,"Andiparai","Andiparai","ANPCQ05","2019_ANPCQ05","T1","Acronychia pedunculata","Acronychia pedunculata","Native","Plantae","Tracheophyta",2.07,35.1,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=29.5, 19"
2019,"Andiparai","Andiparai","ANPCQ05","2019_ANPCQ05","T2","Memecylon sp","Memecylon","Native","Plantae","Tracheophyta",0.73,38.0,"ANDP","NA",6.5,"Photo=3616/3624 | Description=NA","Stem_girths_cm=32, 20.5"
2019,"Andiparai","Andiparai","ANPCQ05","2019_ANPCQ05","T3","Scolopia crenata","Scolopia crenata","Native","Plantae","Tracheophyta",2.50,156.5,"ANDP","NA",19.5,"Photo=NA | Description=NA","Stem_girths_cm=156.5"
2019,"Andiparai","Andiparai","ANPCQ05","2019_ANPCQ05","T4","Neolitsea scrobiculata","Neolitsea pallens","Native","Plantae","Tracheophyta",3.59,50.7,"ANDP","NA",8,"Photo=3620 | Description=NA","Stem_girths_cm=42, 21, 19"
2019,"Andiparai","Andiparai","ANPCQ06","2019_ANPCQ06","T1","Mastixia arborea","Mastixia arborea","Native","Plantae","Tracheophyta",2.77,97.0,"ANDP","NA",18.5,"Photo=NA | Description=NA","Stem_girths_cm=97"
2019,"Andiparai","Andiparai","ANPCQ06","2019_ANPCQ06","T2","Litsea bourdillionii","Litsea bourdillonii","Native","Plantae","Tracheophyta",5.72,36.5,"ANDP","NA",7.5,"Photo=NA | Description=NA","Stem_girths_cm=36.5"
2019,"Andiparai","Andiparai","ANPCQ06","2019_ANPCQ06","T3","Acronychia pedunculata","Acronychia pedunculata","Native","Plantae","Tracheophyta",4.81,33.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=33"
2019,"Andiparai","Andiparai","ANPCQ06","2019_ANPCQ06","T4","Scolopia crenata","Scolopia crenata","Native","Plantae","Tracheophyta",4.97,39.0,"ANDP","NA",12,"Photo=NA | Description=NA","Stem_girths_cm=39"
2019,"Andiparai","Andiparai","ANPCQ07","2019_ANPCQ07","T1","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",2.28,137.6,"ANDP","NA",10,"Photo=NA | Description=NA","Stem_girths_cm=75.5, 115"
2019,"Andiparai","Andiparai","ANPCQ07","2019_ANPCQ07","T2","Tricalysia apiocarpa","Discospermum apiocarpum","Native","Plantae","Tracheophyta",8.56,39.0,"ANDP","NA",10.5,"Photo=NA | Description=NA","Stem_girths_cm=39"
2019,"Andiparai","Andiparai","ANPCQ07","2019_ANPCQ07","T3","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",8.64,56.0,"ANDP","NA",12,"Photo=NA | Description=NA","Stem_girths_cm=56"
2019,"Andiparai","Andiparai","ANPCQ07","2019_ANPCQ07","T4","Clerodendron infortunatum","Clerodendrum infortunatum","Native","Plantae","Tracheophyta",2.85,36.0,"ANDP","NA",7.5,"Photo=NA | Description=NA","Stem_girths_cm=36"
2019,"Andiparai","Andiparai","ANPCQ08","2019_ANPCQ08","T1","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",2.87,36.4,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=35.5, 8"
2019,"Andiparai","Andiparai","ANPCQ08","2019_ANPCQ08","T2","Neolitsea scrobiculata","Neolitsea pallens","Native","Plantae","Tracheophyta",3.73,77.0,"ANDP","NA",17.5,"Photo=NA | Description=NA","Stem_girths_cm=77"
2019,"Andiparai","Andiparai","ANPCQ08","2019_ANPCQ08","T3","Cryptocarya anamalayana","Cryptocarya","Native","Plantae","Tracheophyta",3.56,74.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=74"
2019,"Andiparai","Andiparai","ANPCQ08","2019_ANPCQ08","T4","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",5.16,30.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=30"
2019,"Andiparai","Andiparai","ANPCQ09","2019_ANPCQ09","T1","Diospyros paniculata","Diospyros paniculata","Native","Plantae","Tracheophyta",7.23,109.0,"ANDP","NA",13.5,"Photo=3651 | Description=NA","Stem_girths_cm=109"
2019,"Andiparai","Andiparai","ANPCQ09","2019_ANPCQ09","T2","Syzygium rubicundum check","Syzygium rubicundum","Native","Plantae","Tracheophyta",4.21,31.0,"ANDP","NA",12.5,"Photo=3632 | Description=NA","Stem_girths_cm=31"
2019,"Andiparai","Andiparai","ANPCQ09","2019_ANPCQ09","T3","Diospyros paniculata","Diospyros paniculata","Native","Plantae","Tracheophyta",1.57,122.0,"ANDP","NA",20.5,"Photo=3638 | Description=NA","Stem_girths_cm=122"
2019,"Andiparai","Andiparai","ANPCQ09","2019_ANPCQ09","T4","Diospyros paniculata","Diospyros paniculata","Native","Plantae","Tracheophyta",2.51,91.8,"ANDP","NA",14.5,"Photo=3644 | Description=NA","Stem_girths_cm=32, 86"
2019,"Andiparai","Andiparai","ANPCQ10","2019_ANPCQ10","T1","Syzygium hemisphericum","Syzygium hemisphericum","Native","Plantae","Tracheophyta",3.79,172.0,"ANDP","NA",22.5,"Photo=NA | Description=NA","Stem_girths_cm=172"
2019,"Andiparai","Andiparai","ANPCQ10","2019_ANPCQ10","T2","Lepisanthes decipiens","Lepisanthes tetraphylla","Native","Plantae","Tracheophyta",1.99,37.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=37"
2019,"Andiparai","Andiparai","ANPCQ10","2019_ANPCQ10","T3","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",6.14,63.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=63"
2019,"Andiparai","Andiparai","ANPCQ10","2019_ANPCQ10","T4","Antidesma menasu","Antidesma montanum","Native","Plantae","Tracheophyta",5.90,63.0,"ANDP","NA",12,"Photo=NA | Description=NA","Stem_girths_cm=63"
2019,"Andiparai","Andiparai","ANPCQ11","2019_ANPCQ11","T1","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",3.17,146.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=40, 48, 120, 46, 30"
2019,"Andiparai","Andiparai","ANPCQ11","2019_ANPCQ11","T2","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",4.66,55.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=55"
2019,"Andiparai","Andiparai","ANPCQ11","2019_ANPCQ11","T3","Aphanamixis polystachya","Aphanamixis polystachya","Native","Plantae","Tracheophyta",4.43,40.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=40"
2019,"Andiparai","Andiparai","ANPCQ11","2019_ANPCQ11","T4","Cryptocarya anamalayana","Cryptocarya","Native","Plantae","Tracheophyta",1.42,60.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=60"
2019,"Andiparai","Andiparai","ANPCQ12","2019_ANPCQ12","T1","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",2.71,40.0,"ANDP","NA",10,"Photo=NA | Description=NA","Stem_girths_cm=40"
2019,"Andiparai","Andiparai","ANPCQ12","2019_ANPCQ12","T2","Litsea floribunda","Litsea floribunda","Native","Plantae","Tracheophyta",2.33,35.0,"ANDP","NA",7.5,"Photo=NA | Description=NA","Stem_girths_cm=35"
2019,"Andiparai","Andiparai","ANPCQ12","2019_ANPCQ12","T3","Ardisia pauciflora","Ardisia pauciflora","Native","Plantae","Tracheophyta",2.53,48.3,"ANDP","NA",6.5,"Photo=NA | Description=NA","Stem_girths_cm=23, 16, 32, 18, 14"
2019,"Andiparai","Andiparai","ANPCQ12","2019_ANPCQ12","T4","Lepisanthes decipiens","Lepisanthes tetraphylla","Native","Plantae","Tracheophyta",1.91,44.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=44"
2019,"Andiparai","Andiparai","ANPCQ13","2019_ANPCQ13","T1","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",1.16,31.5,"ANDP","NA",10.5,"Photo=NA | Description=NA","Stem_girths_cm=31.5"
2019,"Andiparai","Andiparai","ANPCQ13","2019_ANPCQ13","T2","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",5.27,93.0,"ANDP","NA",12,"Photo=NA | Description=NA","Stem_girths_cm=33, 87"
2019,"Andiparai","Andiparai","ANPCQ13","2019_ANPCQ13","T3","Messua ferrea","Mesua ferrea","Native","Plantae","Tracheophyta",0.84,137.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=137"
2019,"Andiparai","Andiparai","ANPCQ13","2019_ANPCQ13","T4","Gomphandra coriaceae","Gomphandra coriacea","Native","Plantae","Tracheophyta",3.79,94.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=94"
2019,"Andiparai","Andiparai","ANPCQ14","2019_ANPCQ14","T1","Hydnocarpus alpina","Hydnocarpus alpinus","Native","Plantae","Tracheophyta",1.94,40.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=40"
2019,"Andiparai","Andiparai","ANPCQ14","2019_ANPCQ14","T2","Hydnocarpus alpina","Hydnocarpus alpinus","Native","Plantae","Tracheophyta",4.92,69.0,"ANDP","NA",15.5,"Photo=NA | Description=NA","Stem_girths_cm=69"
2019,"Andiparai","Andiparai","ANPCQ14","2019_ANPCQ14","T3","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",2.68,55.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=55"
2019,"Andiparai","Andiparai","ANPCQ14","2019_ANPCQ14","T4","Cryptocarya anamalayana","Cryptocarya","Native","Plantae","Tracheophyta",1.58,61.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=61"
2019,"Andiparai","Andiparai","ANPCQ15","2019_ANPCQ15","T1","Cryptocarya anamalayana","Cryptocarya","Native","Plantae","Tracheophyta",2.94,31.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=31"
2019,"Andiparai","Andiparai","ANPCQ15","2019_ANPCQ15","T2","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",3.63,40.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=40"
2019,"Andiparai","Andiparai","ANPCQ15","2019_ANPCQ15","T3","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",4.16,67.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=67"
2019,"Andiparai","Andiparai","ANPCQ15","2019_ANPCQ15","T4","Acronychia pedunculata","Acronychia pedunculata","Native","Plantae","Tracheophyta",0.68,53.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=53"
2019,"Andiparai","Andiparai","ANPCQ16","2019_ANPCQ16","T1","Meliosma pinnata","Meliosma pinnata","Native","Plantae","Tracheophyta",8.15,220.5,"ANDP","NA",22.5,"Photo=NA | Description=NA","Stem_girths_cm=220.5"
2019,"Andiparai","Andiparai","ANPCQ16","2019_ANPCQ16","T2","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",4.35,36.5,"ANDP","NA",7.5,"Photo=NA | Description=NA","Stem_girths_cm=36.5"
2019,"Andiparai","Andiparai","ANPCQ16","2019_ANPCQ16","T3","Persea macrantha","Machilus macranthus","Native","Plantae","Tracheophyta",4.02,188.0,"ANDP","NA",25.5,"Photo=NA | Description=NA","Stem_girths_cm=188"
2019,"Andiparai","Andiparai","ANPCQ16","2019_ANPCQ16","T4","Aphanamixis polystachya","Aphanamixis polystachya","Native","Plantae","Tracheophyta",2.08,59.0,"ANDP","NA",16.5,"Photo=NA | Description=NA","Stem_girths_cm=59"
2019,"Andiparai","Andiparai","ANPCQ17","2019_ANPCQ17","T1","Holigarna nigra","Holigarna nigra","Native","Plantae","Tracheophyta",6.50,153.5,"ANDP","NA",23.5,"Photo=NA | Description=NA","Stem_girths_cm=153.5"
2019,"Andiparai","Andiparai","ANPCQ17","2019_ANPCQ17","T2","Calophyllum austroindicum","Calophyllum austroindicum","Native","Plantae","Tracheophyta",4.87,143.5,"ANDP","NA",18.5,"Photo=NA | Description=NA","Stem_girths_cm=143.5"
2019,"Andiparai","Andiparai","ANPCQ17","2019_ANPCQ17","T3","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",5.57,32.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=32"
2019,"Andiparai","Andiparai","ANPCQ17","2019_ANPCQ17","T4","Myristica dactyloides","Myristica beddomei","Native","Plantae","Tracheophyta",1.82,122.0,"ANDP","NA",14,"Photo=NA | Description=NA","Stem_girths_cm=122"
2019,"Andiparai","Andiparai","ANPCQ18","2019_ANPCQ18","T1","Dysoxylum malabaricum","Dysoxylum malabaricum","Native","Plantae","Tracheophyta",2.78,164.0,"ANDP","NA",23.5,"Photo=NA | Description=NA","Stem_girths_cm=164"
2019,"Andiparai","Andiparai","ANPCQ18","2019_ANPCQ18","T2","Messua ferrea","Mesua ferrea","Native","Plantae","Tracheophyta",2.83,87.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=87"
2019,"Andiparai","Andiparai","ANPCQ18","2019_ANPCQ18","T3","Lepisanthes decipiens","Lepisanthes tetraphylla","Native","Plantae","Tracheophyta",3.45,52.0,"ANDP","NA",13.5,"Photo=NA | Description=NA","Stem_girths_cm=52"
2019,"Andiparai","Andiparai","ANPCQ18","2019_ANPCQ18","T4","Cullenia exarillata","Cullenia exarillata","Native","Plantae","Tracheophyta",2.23,190.0,"ANDP","NA",25.5,"Photo=NA | Description=NA","Stem_girths_cm=190"
2019,"Andiparai","Andiparai","ANPCQ19","2019_ANPCQ19","T1","Cinnamomum keralense","Cinnamomum keralaense","Native","Plantae","Tracheophyta",3.92,44.5,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=44.5"
2019,"Andiparai","Andiparai","ANPCQ19","2019_ANPCQ19","T2","Litsea wightii","Litsea wightiana","Native","Plantae","Tracheophyta",2.56,40.0,"ANDP","NA",10,"Photo=NA | Description=NA","Stem_girths_cm=40"
2019,"Andiparai","Andiparai","ANPCQ19","2019_ANPCQ19","T3","Ficus nervosa","Ficus nervosa","Native","Plantae","Tracheophyta",2.38,571.0,"ANDP","NA",37.5,"Photo=NA | Description=big guy","Stem_girths_cm=571"
2019,"Andiparai","Andiparai","ANPCQ19","2019_ANPCQ19","T4","Cinnamomum keralense","Cinnamomum keralaense","Native","Plantae","Tracheophyta",6.00,105.5,"ANDP","NA",13,"Photo=NA | Description=NA","Stem_girths_cm=105.5"
2019,"Andiparai","Andiparai","ANPCQ20","2019_ANPCQ20","T1","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",4.07,107.2,"ANDP","NA",12,"Photo=NA | Description=NA","Stem_girths_cm=65, 59, 45, 42"
2019,"Andiparai","Andiparai","ANPCQ20","2019_ANPCQ20","T2","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",5.12,33.7,"ANDP","NA",9.5,"Photo=NA | Description=NA","Stem_girths_cm=22, 25.5"
2019,"Andiparai","Andiparai","ANPCQ20","2019_ANPCQ20","T3","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",5.30,53.0,"ANDP","NA",7.5,"Photo=NA | Description=NA","Stem_girths_cm=53"
2019,"Andiparai","Andiparai","ANPCQ20","2019_ANPCQ20","T4","Litsea floribunda","Litsea floribunda","Native","Plantae","Tracheophyta",2.67,32.0,"ANDP","NA",10,"Photo=NA | Description=NA","Stem_girths_cm=32"
2019,"Andiparai","Andiparai","ANPCQ21","2019_ANPCQ21","T1","Actinodaphne bourdillonii","Actinodaphne bourdillonii","Native","Plantae","Tracheophyta",6.98,45.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=45"
2019,"Andiparai","Andiparai","ANPCQ21","2019_ANPCQ21","T2","Acronychia pedunculata","Acronychia pedunculata","Native","Plantae","Tracheophyta",1.69,47.0,"ANDP","NA",10.5,"Photo=NA | Description=NA","Stem_girths_cm=47"
2019,"Andiparai","Andiparai","ANPCQ21","2019_ANPCQ21","T3","Litsea oleoides","Litsea nigrescens","Native","Plantae","Tracheophyta",2.12,51.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=51"
2019,"Andiparai","Andiparai","ANPCQ21","2019_ANPCQ21","T4","Cryptocarya anamalayana","Cryptocarya","Native","Plantae","Tracheophyta",5.48,88.0,"ANDP","NA",15.5,"Photo=NA | Description=NA","Stem_girths_cm=88"
2019,"Andiparai","Andiparai","ANPCQ22","2019_ANPCQ22","T1","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",1.92,54.0,"ANDP","NA",14.5,"Photo=NA | Description=NA","Stem_girths_cm=54"
2019,"Andiparai","Andiparai","ANPCQ22","2019_ANPCQ22","T2","Tricalysia apiocarpa","Discospermum apiocarpum","Native","Plantae","Tracheophyta",1.66,34.0,"ANDP","NA",10.5,"Photo=NA | Description=NA","Stem_girths_cm=34"
2019,"Andiparai","Andiparai","ANPCQ22","2019_ANPCQ22","T3","Litsea stocksii","Litsea stocksii","Native","Plantae","Tracheophyta",4.06,44.0,"ANDP","NA",12.5,"Photo=NA | Description=NA","Stem_girths_cm=44"
2019,"Andiparai","Andiparai","ANPCQ22","2019_ANPCQ22","T4","Cryptocarya anamalayana","Cryptocarya","Native","Plantae","Tracheophyta",5.50,79.0,"ANDP","NA",15.5,"Photo=NA | Description=NA","Stem_girths_cm=79"
2019,"Andiparai","Andiparai","ANPCQ23","2019_ANPCQ23","T1","Actinodaphne bourdillonii","Actinodaphne bourdillonii","Native","Plantae","Tracheophyta",2.19,31.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=31"
2019,"Andiparai","Andiparai","ANPCQ23","2019_ANPCQ23","T2","Litsea floribunda","Litsea floribunda","Native","Plantae","Tracheophyta",3.49,47.0,"ANDP","NA",11.5,"Photo=NA | Description=NA","Stem_girths_cm=47"
2019,"Andiparai","Andiparai","ANPCQ23","2019_ANPCQ23","T3","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",4.17,48.0,"ANDP","NA",11,"Photo=NA | Description=NA","Stem_girths_cm=48"
2019,"Andiparai","Andiparai","ANPCQ23","2019_ANPCQ23","T4","Oreocnide integrifolia","Oreocnide integrifolia","Native","Plantae","Tracheophyta",3.40,63.0,"ANDP","NA",13,"Photo=NA | Description=NA","Stem_girths_cm=63"
